"Date","Time","pH","MINUTES"
"29/09/2014","20:16:34",23.92,7755616
"29/09/2014","20:16:39",23.91,7755616
"29/09/2014","20:16:44",23.92,7755616
"29/09/2014","20:17:34",23.88,7755617
"29/09/2014","20:17:39",23.88,7755617
"29/09/2014","20:17:44",23.88,7755617
"29/09/2014","20:17:50",23.88,7755617
"29/09/2014","20:17:55",23.86,7755617
"29/09/2014","20:18:45",23.79,7755618
"29/09/2014","20:18:50",23.79,7755618
"29/09/2014","20:18:55",23.78,7755618
"29/09/2014","20:19:00",23.78,7755619
"29/09/2014","20:19:05",23.76,7755619
"29/09/2014","20:19:10",23.76,7755619
"29/09/2014","20:20:00",23.73,7755620
"29/09/2014","20:20:05",23.72,7755620
"29/09/2014","20:20:10",23.7,7755620
"29/09/2014","20:20:15",23.7,7755620
"29/09/2014","20:20:20",23.71,7755620
"29/09/2014","20:21:10",23.65,7755621
"29/09/2014","20:21:15",23.65,7755621
"29/09/2014","20:21:20",23.64,7755621
"29/09/2014","20:21:26",23.64,7755621
"29/09/2014","20:21:31",23.64,7755621
"29/09/2014","20:22:21",23.61,7755622
"29/09/2014","20:22:26",23.61,7755622
"29/09/2014","20:22:31",23.6,7755622
"29/09/2014","20:22:36",23.59,7755622
"29/09/2014","20:22:41",23.59,7755622
"29/09/2014","20:23:31",23.54,7755623
"29/09/2014","20:23:36",23.54,7755623
"29/09/2014","20:23:41",23.54,7755623
"29/09/2014","20:23:46",23.54,7755623
"29/09/2014","20:23:51",23.53,7755623
"29/09/2014","20:24:41",23.5,7755624
"29/09/2014","20:24:46",23.51,7755624
"29/09/2014","20:24:51",23.51,7755624
"29/09/2014","20:24:56",23.5,7755624
"29/09/2014","20:25:01",23.49,7755625
"29/09/2014","20:25:52",23.47,7755625
"29/09/2014","20:25:57",23.47,7755625
"29/09/2014","20:26:02",23.47,7755626
"29/09/2014","20:26:07",23.47,7755626
"29/09/2014","20:26:12",23.46,7755626
"29/09/2014","20:26:17",23.45,7755626
"29/09/2014","20:27:07",23.43,7755627
"29/09/2014","20:27:12",23.43,7755627
"29/09/2014","20:27:17",23.43,7755627
"29/09/2014","20:27:22",23.42,7755627
"29/09/2014","20:27:27",23.42,7755627
"29/09/2014","20:28:17",23.4,7755628
"29/09/2014","20:28:23",23.4,7755628
"29/09/2014","20:28:27",23.4,7755628
"29/09/2014","20:28:32",23.39,7755628
"29/09/2014","20:28:38",23.39,7755628
"29/09/2014","20:29:28",23.38,7755629
"29/09/2014","20:29:33",23.38,7755629
"29/09/2014","20:29:38",23.37,7755629
"29/09/2014","20:29:43",23.37,7755629
"29/09/2014","20:29:48",23.37,7755629
"29/09/2014","20:30:38",23.36,7755630
"29/09/2014","20:30:43",23.35,7755630
"29/09/2014","20:30:48",23.35,7755630
"29/09/2014","20:30:53",23.35,7755630
"29/09/2014","20:30:58",23.35,7755630
"29/09/2014","20:31:49",23.33,7755631
"29/09/2014","20:31:54",23.33,7755631
"29/09/2014","20:31:59",23.32,7755631
"29/09/2014","20:32:04",23.32,7755632
"29/09/2014","20:32:09",23.32,7755632
"29/09/2014","20:32:59",23.3,7755632
"29/09/2014","20:33:04",23.31,7755633
"29/09/2014","20:33:09",23.31,7755633
"29/09/2014","20:33:14",23.31,7755633
"29/09/2014","20:33:19",23.3,7755633
"29/09/2014","20:34:09",23.29,7755634
"29/09/2014","20:34:14",23.28,7755634
"29/09/2014","20:34:19",23.28,7755634
"29/09/2014","20:34:24",23.27,7755634
"29/09/2014","20:34:29",23.27,7755634
"29/09/2014","20:34:34",23.27,7755634
"29/09/2014","20:35:25",23.25,7755635
"29/09/2014","20:35:30",23.25,7755635
"29/09/2014","20:35:35",23.24,7755635
"29/09/2014","20:35:40",23.24,7755635
"29/09/2014","20:35:45",23.24,7755635
"29/09/2014","20:36:35",23.24,7755636
"29/09/2014","20:36:40",23.24,7755636
"29/09/2014","20:36:45",23.22,7755636
"29/09/2014","20:36:50",23.22,7755636
"29/09/2014","20:36:55",23.23,7755636
"29/09/2014","20:37:45",23.24,7755637
"29/09/2014","20:37:50",23.24,7755637
"29/09/2014","20:37:55",23.23,7755637
"29/09/2014","20:38:00",23.23,7755638
"29/09/2014","20:38:05",23.23,7755638
"29/09/2014","20:38:56",23.23,7755638
"29/09/2014","20:39:01",23.23,7755639
"29/09/2014","20:39:06",23.22,7755639
"29/09/2014","20:39:11",23.23,7755639
"29/09/2014","20:39:16",23.24,7755639
"29/09/2014","20:40:06",23.23,7755640
"29/09/2014","20:40:11",23.23,7755640
"29/09/2014","20:40:16",23.23,7755640
"29/09/2014","20:40:21",23.23,7755640
"29/09/2014","20:40:26",23.23,7755640
"29/09/2014","20:41:16",23.22,7755641
"29/09/2014","20:41:21",23.22,7755641
"29/09/2014","20:41:26",23.22,7755641
"29/09/2014","20:41:31",23.22,7755641
"29/09/2014","20:41:36",23.22,7755641
"29/09/2014","20:42:27",23.2,7755642
"29/09/2014","20:42:32",23.2,7755642
"29/09/2014","20:42:37",23.19,7755642
"29/09/2014","20:42:42",23.19,7755642
"29/09/2014","20:42:47",23.19,7755642
"29/09/2014","20:42:52",23.18,7755642
"29/09/2014","20:43:42",23.14,7755643
"29/09/2014","20:43:47",23.14,7755643
"29/09/2014","20:43:52",23.14,7755643
"29/09/2014","20:43:57",23.14,7755643
"29/09/2014","20:44:02",23.14,7755644
"29/09/2014","20:44:52",23.07,7755644
"29/09/2014","20:44:57",23.07,7755644
"29/09/2014","20:45:02",23.05,7755645
"29/09/2014","20:45:08",23.05,7755645
"29/09/2014","20:45:13",23.04,7755645
"29/09/2014","20:46:03",22.93,7755646
"29/09/2014","20:46:08",22.93,7755646
"29/09/2014","20:46:13",22.93,7755646
"29/09/2014","20:46:18",22.92,7755646
"29/09/2014","20:46:23",22.92,7755646
"29/09/2014","20:47:13",22.85,7755647
"29/09/2014","20:47:18",22.85,7755647
"29/09/2014","20:47:23",22.85,7755647
"29/09/2014","20:47:28",22.85,7755647
"29/09/2014","20:47:33",22.85,7755647
"29/09/2014","20:48:24",22.84,7755648
"29/09/2014","20:48:29",22.84,7755648
"29/09/2014","20:48:34",22.84,7755648
"29/09/2014","20:48:39",22.84,7755648
"29/09/2014","20:48:44",22.84,7755648
"29/09/2014","20:49:34",22.84,7755649
"29/09/2014","20:49:39",22.84,7755649
"29/09/2014","20:49:44",22.84,7755649
"29/09/2014","20:49:49",22.84,7755649
"29/09/2014","20:49:54",22.84,7755649
"29/09/2014","20:50:44",22.84,7755650
"29/09/2014","20:50:49",22.84,7755650
"29/09/2014","20:50:54",22.84,7755650
"29/09/2014","20:50:59",22.84,7755650
"29/09/2014","20:51:04",22.84,7755651
"29/09/2014","20:51:55",22.84,7755651
"29/09/2014","20:52:00",22.84,7755652
"29/09/2014","20:52:05",22.84,7755652
"29/09/2014","20:52:10",22.83,7755652
"29/09/2014","20:52:15",22.83,7755652
"29/09/2014","20:52:20",22.83,7755652
"29/09/2014","20:53:10",22.83,7755653
"29/09/2014","20:53:15",22.83,7755653
"29/09/2014","20:53:20",22.83,7755653
"29/09/2014","20:53:25",22.84,7755653
"29/09/2014","20:53:30",22.84,7755653
"29/09/2014","20:54:21",22.85,7755654
"29/09/2014","20:54:26",22.84,7755654
"29/09/2014","20:54:31",22.84,7755654
"29/09/2014","20:54:36",22.84,7755654
"29/09/2014","20:54:41",22.84,7755654
"29/09/2014","20:55:31",22.84,7755655
"29/09/2014","20:55:36",22.84,7755655
"29/09/2014","20:55:41",22.84,7755655
"29/09/2014","20:55:46",22.84,7755655
"29/09/2014","20:55:51",22.84,7755655
"29/09/2014","20:56:41",22.83,7755656
"29/09/2014","20:56:46",22.83,7755656
"29/09/2014","20:56:51",22.85,7755656
"29/09/2014","20:56:56",22.84,7755656
"29/09/2014","20:57:01",22.84,7755657
"29/09/2014","20:57:52",22.84,7755657
"29/09/2014","20:57:57",22.84,7755657
"29/09/2014","20:58:02",22.84,7755658
"29/09/2014","20:58:07",22.85,7755658
"29/09/2014","20:58:12",22.85,7755658
"29/09/2014","20:59:02",22.84,7755659
"29/09/2014","20:59:07",22.84,7755659
"29/09/2014","20:59:12",22.84,7755659
"29/09/2014","20:59:17",22.83,7755659
"29/09/2014","20:59:22",22.83,7755659
"29/09/2014","21:00:13",22.84,7755660
"29/09/2014","21:00:18",22.84,7755660
"29/09/2014","21:00:23",22.84,7755660
"29/09/2014","21:00:28",22.84,7755660
"29/09/2014","21:00:33",22.83,7755660
"29/09/2014","21:01:23",22.83,7755661
"29/09/2014","21:01:28",22.82,7755661
"29/09/2014","21:01:33",22.83,7755661
"29/09/2014","21:01:38",22.83,7755661
"29/09/2014","21:01:43",22.83,7755661
"29/09/2014","21:01:48",22.83,7755661
"29/09/2014","21:02:38",22.83,7755662
"29/09/2014","21:02:43",22.83,7755662
"29/09/2014","21:02:48",22.83,7755662
"29/09/2014","21:02:53",22.83,7755662
"29/09/2014","21:02:58",22.83,7755662
"29/09/2014","21:03:49",22.82,7755663
"29/09/2014","21:03:54",22.82,7755663
"29/09/2014","21:03:59",22.82,7755663
"29/09/2014","21:04:04",22.82,7755664
"29/09/2014","21:04:09",22.82,7755664
"29/09/2014","21:04:59",22.8,7755664
"29/09/2014","21:05:04",22.8,7755665
"29/09/2014","21:05:09",22.8,7755665
"29/09/2014","21:05:14",22.8,7755665
"29/09/2014","21:05:19",22.81,7755665
"29/09/2014","21:06:10",22.81,7755666
"29/09/2014","21:06:15",22.81,7755666
"29/09/2014","21:06:20",22.81,7755666
"29/09/2014","21:06:25",22.8,7755666
"29/09/2014","21:06:30",22.8,7755666
"29/09/2014","21:07:20",22.8,7755667
"29/09/2014","21:07:25",22.8,7755667
"29/09/2014","21:07:30",22.79,7755667
"29/09/2014","21:07:35",22.79,7755667
"29/09/2014","21:07:40",22.79,7755667
"29/09/2014","21:08:30",22.79,7755668
"29/09/2014","21:08:35",22.79,7755668
"29/09/2014","21:08:40",22.79,7755668
"29/09/2014","21:08:45",22.79,7755668
"29/09/2014","21:08:50",22.79,7755668
"29/09/2014","21:09:41",22.79,7755669
"29/09/2014","21:09:46",22.79,7755669
"29/09/2014","21:09:51",22.78,7755669
"29/09/2014","21:09:56",22.78,7755669
"29/09/2014","21:10:01",22.78,7755670
"29/09/2014","21:10:06",22.78,7755670
"29/09/2014","21:10:56",22.78,7755670
"29/09/2014","21:11:01",22.78,7755671
"29/09/2014","21:11:06",22.79,7755671
"29/09/2014","21:11:11",22.77,7755671
"29/09/2014","21:11:16",22.77,7755671
"29/09/2014","21:12:06",22.77,7755672
"29/09/2014","21:12:11",22.76,7755672
"29/09/2014","21:12:16",22.76,7755672
"29/09/2014","21:12:21",22.76,7755672
"29/09/2014","21:12:27",22.76,7755672
"29/09/2014","21:13:17",22.76,7755673
"29/09/2014","21:13:22",22.75,7755673
"29/09/2014","21:13:27",22.75,7755673
"29/09/2014","21:13:32",22.74,7755673
"29/09/2014","21:13:37",22.74,7755673
"29/09/2014","21:14:27",22.74,7755674
"29/09/2014","21:14:32",22.74,7755674
"29/09/2014","21:14:37",22.74,7755674
"29/09/2014","21:14:42",22.74,7755674
"29/09/2014","21:14:47",22.74,7755674
"29/09/2014","21:15:37",22.72,7755675
"29/09/2014","21:15:43",22.72,7755675
"29/09/2014","21:15:48",22.7,7755675
"29/09/2014","21:15:53",22.7,7755675
"29/09/2014","21:15:58",22.7,7755675
"29/09/2014","21:16:48",22.69,7755676
"29/09/2014","21:16:53",22.69,7755676
"29/09/2014","21:16:58",22.69,7755676
"29/09/2014","21:17:03",22.67,7755677
"29/09/2014","21:17:08",22.67,7755677
"29/09/2014","21:17:58",22.65,7755677
"29/09/2014","21:18:03",22.65,7755678
"29/09/2014","21:18:08",22.65,7755678
"29/09/2014","21:18:13",22.64,7755678
"29/09/2014","21:18:18",22.63,7755678
"29/09/2014","21:18:23",22.63,7755678
"29/09/2014","21:19:14",22.61,7755679
"29/09/2014","21:19:19",22.6,7755679
"29/09/2014","21:19:24",22.6,7755679
"29/09/2014","21:19:29",22.59,7755679
"29/09/2014","21:19:34",22.58,7755679
"29/09/2014","21:20:24",22.56,7755680
"29/09/2014","21:20:29",22.54,7755680
"29/09/2014","21:20:34",22.54,7755680
"29/09/2014","21:20:39",22.54,7755680
"29/09/2014","21:20:44",22.54,7755680
"29/09/2014","21:21:34",22.52,7755681
"29/09/2014","21:21:39",22.52,7755681
"29/09/2014","21:21:44",22.52,7755681
"29/09/2014","21:21:49",22.52,7755681
"29/09/2014","21:21:54",22.52,7755681
"29/09/2014","21:22:45",22.48,7755682
"29/09/2014","21:22:50",22.48,7755682
"29/09/2014","21:22:55",22.48,7755682
"29/09/2014","21:23:00",22.47,7755683
"29/09/2014","21:23:05",22.47,7755683
"29/09/2014","21:23:55",22.46,7755683
"29/09/2014","21:24:00",22.45,7755684
"29/09/2014","21:24:05",22.44,7755684
"29/09/2014","21:24:10",22.44,7755684
"29/09/2014","21:24:15",22.44,7755684
"29/09/2014","21:24:20",22.44,7755684
"29/09/2014","21:25:10",22.42,7755685
"29/09/2014","21:25:15",22.42,7755685
"29/09/2014","21:25:20",22.41,7755685
"29/09/2014","21:25:25",22.41,7755685
"29/09/2014","21:25:30",22.42,7755685
"29/09/2014","21:26:21",22.4,7755686
"29/09/2014","21:26:26",22.4,7755686
"29/09/2014","21:26:31",22.4,7755686
"29/09/2014","21:26:36",22.39,7755686
"29/09/2014","21:26:41",22.4,7755686
"29/09/2014","21:27:31",22.38,7755687
"29/09/2014","21:27:36",22.38,7755687
"29/09/2014","21:27:41",22.38,7755687
"29/09/2014","21:27:46",22.39,7755687
"29/09/2014","21:27:51",22.39,7755687
"29/09/2014","21:28:41",22.37,7755688
"29/09/2014","21:28:46",22.37,7755688
"29/09/2014","21:28:52",22.37,7755688
"29/09/2014","21:28:57",22.37,7755688
"29/09/2014","21:29:02",22.37,7755689
"29/09/2014","21:29:52",22.36,7755689
"29/09/2014","21:29:57",22.36,7755689
"29/09/2014","21:30:02",22.37,7755690
"29/09/2014","21:30:07",22.37,7755690
"29/09/2014","21:30:12",22.37,7755690
"29/09/2014","21:31:02",22.37,7755691
"29/09/2014","21:31:07",22.36,7755691
"29/09/2014","21:31:12",22.36,7755691
"29/09/2014","21:31:17",22.36,7755691
"29/09/2014","21:31:22",22.36,7755691
"29/09/2014","21:31:27",22.36,7755691
"29/09/2014","21:32:18",22.36,7755692
"29/09/2014","21:32:23",22.36,7755692
"29/09/2014","21:32:28",22.37,7755692
"29/09/2014","21:32:33",22.36,7755692
"29/09/2014","21:32:38",22.36,7755692
"29/09/2014","21:33:28",22.35,7755693
"29/09/2014","21:33:33",22.35,7755693
"29/09/2014","21:33:38",22.35,7755693
"29/09/2014","21:33:43",22.36,7755693
"29/09/2014","21:33:48",22.36,7755693
"29/09/2014","21:34:38",22.36,7755694
"29/09/2014","21:34:43",22.37,7755694
"29/09/2014","21:34:48",22.36,7755694
"29/09/2014","21:34:53",22.36,7755694
"29/09/2014","21:34:58",22.37,7755694
"29/09/2014","21:35:49",22.36,7755695
"29/09/2014","21:35:54",22.36,7755695
"29/09/2014","21:35:59",22.36,7755695
"29/09/2014","21:36:04",22.37,7755696
"29/09/2014","21:36:09",22.37,7755696
"29/09/2014","21:36:59",22.36,7755696
"29/09/2014","21:37:04",22.36,7755697
"29/09/2014","21:37:09",22.36,7755697
"29/09/2014","21:37:14",22.36,7755697
"29/09/2014","21:37:19",22.36,7755697
"29/09/2014","21:38:09",22.36,7755698
"29/09/2014","21:38:14",22.36,7755698
"29/09/2014","21:38:19",22.36,7755698
"29/09/2014","21:38:24",22.36,7755698
"29/09/2014","21:38:30",22.36,7755698
"29/09/2014","21:39:20",22.36,7755699
"29/09/2014","21:39:25",22.36,7755699
"29/09/2014","21:39:30",22.36,7755699
"29/09/2014","21:39:35",22.36,7755699
"29/09/2014","21:39:40",22.35,7755699
"29/09/2014","21:39:45",22.35,7755699
"29/09/2014","21:40:35",22.36,7755700
"29/09/2014","21:40:40",22.36,7755700
"29/09/2014","21:40:45",22.36,7755700
"29/09/2014","21:40:50",22.36,7755700
"29/09/2014","21:40:55",22.37,7755700
"29/09/2014","21:41:46",22.35,7755701
"29/09/2014","21:41:51",22.35,7755701
"29/09/2014","21:41:56",22.35,7755701
"29/09/2014","21:42:01",22.35,7755702
"29/09/2014","21:42:06",22.35,7755702
"29/09/2014","21:42:56",22.36,7755702
"29/09/2014","21:43:01",22.36,7755703
"29/09/2014","21:43:06",22.36,7755703
"29/09/2014","21:43:11",22.36,7755703
"29/09/2014","21:43:16",22.36,7755703
"29/09/2014","21:44:06",22.35,7755704
"29/09/2014","21:44:11",22.35,7755704
"29/09/2014","21:44:16",22.35,7755704
"29/09/2014","21:44:21",22.36,7755704
"29/09/2014","21:44:26",22.36,7755704
"29/09/2014","21:45:17",22.35,7755705
"29/09/2014","21:45:22",22.35,7755705
"29/09/2014","21:45:27",22.35,7755705
"29/09/2014","21:45:32",22.35,7755705
"29/09/2014","21:45:37",22.35,7755705
"29/09/2014","21:46:27",22.35,7755706
"29/09/2014","21:46:32",22.34,7755706
"29/09/2014","21:46:37",22.34,7755706
"29/09/2014","21:46:42",22.34,7755706
"29/09/2014","21:46:47",22.34,7755706
"29/09/2014","21:46:52",22.34,7755706
"29/09/2014","21:47:42",22.33,7755707
"29/09/2014","21:47:47",22.33,7755707
"29/09/2014","21:47:52",22.33,7755707
"29/09/2014","21:47:57",22.33,7755707
"29/09/2014","21:48:02",22.33,7755708
"29/09/2014","21:48:53",22.31,7755708
"29/09/2014","21:48:58",22.31,7755708
"29/09/2014","21:49:03",22.31,7755709
"29/09/2014","21:49:08",22.31,7755709
"29/09/2014","21:49:13",22.31,7755709
"29/09/2014","21:50:03",22.3,7755710
"29/09/2014","21:50:08",22.3,7755710
"29/09/2014","21:50:13",22.3,7755710
"29/09/2014","21:50:18",22.29,7755710
"29/09/2014","21:50:23",22.29,7755710
"29/09/2014","21:51:13",22.27,7755711
"29/09/2014","21:51:18",22.27,7755711
"29/09/2014","21:51:24",22.27,7755711
"29/09/2014","21:51:29",22.27,7755711
"29/09/2014","21:51:34",22.27,7755711
"29/09/2014","21:52:24",22.25,7755712
"29/09/2014","21:52:29",22.25,7755712
"29/09/2014","21:52:34",22.25,7755712
"29/09/2014","21:52:39",22.25,7755712
"29/09/2014","21:52:44",22.25,7755712
"29/09/2014","21:53:34",22.24,7755713
"29/09/2014","21:53:39",22.24,7755713
"29/09/2014","21:53:44",22.24,7755713
"29/09/2014","21:53:49",22.24,7755713
"29/09/2014","21:53:54",22.24,7755713
"29/09/2014","21:54:45",22.24,7755714
"29/09/2014","21:54:50",22.24,7755714
"29/09/2014","21:54:55",22.25,7755714
"29/09/2014","21:55:00",22.24,7755715
"29/09/2014","21:55:05",22.24,7755715
"29/09/2014","21:55:10",22.24,7755715
"29/09/2014","21:56:00",22.24,7755716
"29/09/2014","21:56:05",22.24,7755716
"29/09/2014","21:56:10",22.23,7755716
"29/09/2014","21:56:15",22.24,7755716
"29/09/2014","21:56:20",22.24,7755716
"29/09/2014","21:57:10",22.27,7755717
"29/09/2014","21:57:15",22.28,7755717
"29/09/2014","21:57:20",22.29,7755717
"29/09/2014","21:57:25",22.3,7755717
"29/09/2014","21:57:30",22.3,7755717
"29/09/2014","21:58:21",22.35,7755718
"29/09/2014","21:58:26",22.35,7755718
"29/09/2014","21:58:31",22.36,7755718
"29/09/2014","21:58:36",22.36,7755718
"29/09/2014","21:58:41",22.36,7755718
"29/09/2014","21:59:31",22.39,7755719
"29/09/2014","21:59:36",22.4,7755719
"29/09/2014","21:59:41",22.4,7755719
"29/09/2014","21:59:46",22.4,7755719
"29/09/2014","21:59:51",22.41,7755719
"29/09/2014","22:00:41",22.45,7755720
"29/09/2014","22:00:46",22.46,7755720
"29/09/2014","22:00:51",22.47,7755720
"29/09/2014","22:00:56",22.48,7755720
"29/09/2014","22:01:02",22.48,7755721
"29/09/2014","22:01:52",22.5,7755721
"29/09/2014","22:01:57",22.49,7755721
"29/09/2014","22:02:02",22.5,7755722
"29/09/2014","22:02:07",22.5,7755722
"29/09/2014","22:02:12",22.51,7755722
"29/09/2014","22:03:02",22.53,7755723
"29/09/2014","22:03:07",22.55,7755723
"29/09/2014","22:03:12",22.56,7755723
"29/09/2014","22:03:17",22.56,7755723
"29/09/2014","22:03:22",22.57,7755723
"29/09/2014","22:03:27",22.58,7755723
"29/09/2014","22:04:18",22.59,7755724
"29/09/2014","22:04:23",22.59,7755724
"29/09/2014","22:04:28",22.59,7755724
"29/09/2014","22:04:33",22.59,7755724
"29/09/2014","22:04:38",22.61,7755724
"29/09/2014","22:05:28",22.64,7755725
"29/09/2014","22:05:33",22.64,7755725
"29/09/2014","22:05:38",22.64,7755725
"29/09/2014","22:05:43",22.64,7755725
"29/09/2014","22:05:48",22.65,7755725
"29/09/2014","22:06:38",22.68,7755726
"29/09/2014","22:06:43",22.68,7755726
"29/09/2014","22:06:48",22.68,7755726
"29/09/2014","22:06:53",22.69,7755726
"29/09/2014","22:06:58",22.69,7755726
"29/09/2014","22:07:49",22.71,7755727
"29/09/2014","22:07:54",22.71,7755727
"29/09/2014","22:07:59",22.72,7755727
"29/09/2014","22:08:04",22.72,7755728
"29/09/2014","22:08:09",22.73,7755728
"29/09/2014","22:08:14",22.73,7755728
"29/09/2014","22:09:04",22.77,7755729
"29/09/2014","22:09:09",22.77,7755729
"29/09/2014","22:09:14",22.78,7755729
"29/09/2014","22:09:19",22.78,7755729
"29/09/2014","22:09:24",22.78,7755729
"29/09/2014","22:10:14",22.82,7755730
"29/09/2014","22:10:19",22.82,7755730
"29/09/2014","22:10:24",22.82,7755730
"29/09/2014","22:10:29",22.84,7755730
"29/09/2014","22:10:34",22.84,7755730
"29/09/2014","22:11:25",22.88,7755731
"29/09/2014","22:11:30",22.89,7755731
"29/09/2014","22:11:35",22.89,7755731
"29/09/2014","22:11:40",22.89,7755731
"29/09/2014","22:11:45",22.9,7755731
"29/09/2014","22:12:35",22.92,7755732
"29/09/2014","22:12:40",22.93,7755732
"29/09/2014","22:12:45",22.93,7755732
"29/09/2014","22:12:50",22.93,7755732
"29/09/2014","22:12:55",22.93,7755732
"29/09/2014","22:13:45",22.97,7755733
"29/09/2014","22:13:50",22.97,7755733
"29/09/2014","22:13:56",22.97,7755733
"29/09/2014","22:14:01",22.98,7755734
"29/09/2014","22:14:06",22.98,7755734
"29/09/2014","22:14:56",23.01,7755734
"29/09/2014","22:15:01",23,7755735
"29/09/2014","22:15:06",23,7755735
"29/09/2014","22:15:11",23,7755735
"29/09/2014","22:15:16",23,7755735
"29/09/2014","22:16:06",23.02,7755736
"29/09/2014","22:16:11",23.02,7755736
"29/09/2014","22:16:16",23.02,7755736
"29/09/2014","22:16:21",23.02,7755736
"29/09/2014","22:16:26",23.02,7755736
"29/09/2014","22:16:31",23.02,7755736
"29/09/2014","22:17:22",22.99,7755737
"29/09/2014","22:17:27",22.99,7755737
"29/09/2014","22:17:32",22.99,7755737
"29/09/2014","22:17:37",22.98,7755737
"29/09/2014","22:17:42",22.98,7755737
"29/09/2014","22:18:32",22.98,7755738
"29/09/2014","22:18:37",22.99,7755738
"29/09/2014","22:18:42",23,7755738
"29/09/2014","22:18:47",23,7755738
"29/09/2014","22:18:52",23.01,7755738
"29/09/2014","22:19:42",23.08,7755739
"29/09/2014","22:19:47",23.09,7755739
"29/09/2014","22:19:52",23.09,7755739
"29/09/2014","22:19:57",23.09,7755739
"29/09/2014","22:20:02",23.12,7755740
"29/09/2014","22:20:53",23.18,7755740
"29/09/2014","22:20:58",23.19,7755740
"29/09/2014","22:21:03",23.19,7755741
"29/09/2014","22:21:08",23.2,7755741
"29/09/2014","22:21:13",23.2,7755741
"29/09/2014","22:22:03",23.24,7755742
"29/09/2014","22:22:08",23.24,7755742
"29/09/2014","22:22:13",23.24,7755742
"29/09/2014","22:22:18",23.25,7755742
"29/09/2014","22:22:23",23.26,7755742
"29/09/2014","22:22:28",23.26,7755742
"29/09/2014","22:23:18",23.31,7755743
"29/09/2014","22:23:23",23.31,7755743
"29/09/2014","22:23:29",23.32,7755743
"29/09/2014","22:23:34",23.33,7755743
"29/09/2014","22:23:39",23.33,7755743
"29/09/2014","22:24:29",23.41,7755744
"29/09/2014","22:24:34",23.41,7755744
"29/09/2014","22:24:39",23.42,7755744
"29/09/2014","22:24:44",23.42,7755744
"29/09/2014","22:24:49",23.43,7755744
"29/09/2014","22:25:39",23.5,7755745
"29/09/2014","22:25:44",23.49,7755745
"29/09/2014","22:25:49",23.5,7755745
"29/09/2014","22:25:54",23.51,7755745
"29/09/2014","22:25:59",23.52,7755745
"29/09/2014","22:26:50",23.57,7755746
"29/09/2014","22:26:55",23.58,7755746
"29/09/2014","22:27:00",23.59,7755747
"29/09/2014","22:27:05",23.58,7755747
"29/09/2014","22:27:10",23.58,7755747
"29/09/2014","22:28:00",23.62,7755748
"29/09/2014","22:28:05",23.63,7755748
"29/09/2014","22:28:10",23.63,7755748
"29/09/2014","22:28:15",23.64,7755748
"29/09/2014","22:28:20",23.64,7755748
"29/09/2014","22:29:10",23.7,7755749
"29/09/2014","22:29:15",23.7,7755749
"29/09/2014","22:29:20",23.69,7755749
"29/09/2014","22:29:25",23.71,7755749
"29/09/2014","22:29:30",23.7,7755749
"29/09/2014","22:29:36",23.71,7755749
"29/09/2014","22:30:26",23.75,7755750
"29/09/2014","22:30:31",23.76,7755750
"29/09/2014","22:30:36",23.76,7755750
"29/09/2014","22:30:41",23.76,7755750
"29/09/2014","22:30:46",23.77,7755750
"29/09/2014","22:31:36",23.78,7755751
"29/09/2014","22:31:41",23.78,7755751
"29/09/2014","22:31:46",23.79,7755751
"29/09/2014","22:31:51",23.79,7755751
"29/09/2014","22:31:56",23.79,7755751
"29/09/2014","22:32:47",23.81,7755752
"29/09/2014","22:32:52",23.81,7755752
"29/09/2014","22:32:57",23.81,7755752
"29/09/2014","22:33:02",23.81,7755753
"29/09/2014","22:33:07",23.81,7755753
"29/09/2014","22:33:57",23.82,7755753
"29/09/2014","22:34:02",23.82,7755754
"29/09/2014","22:34:07",23.82,7755754
"29/09/2014","22:34:12",23.81,7755754
"29/09/2014","22:34:17",23.81,7755754
"29/09/2014","22:35:07",23.82,7755755
"29/09/2014","22:35:12",23.81,7755755
"29/09/2014","22:35:17",23.8,7755755
"29/09/2014","22:35:22",23.81,7755755
"29/09/2014","22:35:27",23.81,7755755
"29/09/2014","22:36:18",23.79,7755756
"29/09/2014","22:36:23",23.79,7755756
"29/09/2014","22:36:28",23.79,7755756
"29/09/2014","22:36:33",23.79,7755756
"29/09/2014","22:36:38",23.79,7755756
"29/09/2014","22:37:28",23.78,7755757
"29/09/2014","22:37:33",23.78,7755757
"29/09/2014","22:37:38",23.78,7755757
"29/09/2014","22:37:43",23.78,7755757
"29/09/2014","22:37:48",23.78,7755757
"29/09/2014","22:37:53",23.77,7755757
"29/09/2014","22:38:44",23.75,7755758
"29/09/2014","22:38:49",23.75,7755758
"29/09/2014","22:38:54",23.75,7755758
"29/09/2014","22:38:59",23.75,7755758
"29/09/2014","22:39:04",23.75,7755759
"29/09/2014","22:39:54",23.75,7755759
"29/09/2014","22:39:59",23.74,7755759
"29/09/2014","22:40:04",23.74,7755760
"29/09/2014","22:40:09",23.74,7755760
"29/09/2014","22:40:14",23.72,7755760
"29/09/2014","22:41:04",23.71,7755761
"29/09/2014","22:41:09",23.71,7755761
"29/09/2014","22:41:14",23.71,7755761
"29/09/2014","22:41:19",23.71,7755761
"29/09/2014","22:41:24",23.71,7755761
"29/09/2014","22:42:15",23.69,7755762
"29/09/2014","22:42:20",23.7,7755762
"29/09/2014","22:42:25",23.71,7755762
"29/09/2014","22:42:30",23.7,7755762
