"Date","Time","pH","MINUTES"
"29/09/2014","20:58:02",6.238,7755658
"29/09/2014","20:58:07",6.238,7755658
"29/09/2014","20:58:12",6.238,7755658
"29/09/2014","20:59:02",6.234,7755659
"29/09/2014","20:59:07",6.233,7755659
"29/09/2014","20:59:12",6.231,7755659
"29/09/2014","20:59:17",6.231,7755659
"29/09/2014","20:59:22",6.231,7755659
"29/09/2014","21:00:13",6.227,7755660
"29/09/2014","21:00:18",6.226,7755660
"29/09/2014","21:00:23",6.226,7755660
"29/09/2014","21:00:28",6.226,7755660
"29/09/2014","21:00:33",6.225,7755660
"29/09/2014","21:01:23",6.225,7755661
"29/09/2014","21:01:28",6.225,7755661
"29/09/2014","21:01:33",6.226,7755661
"29/09/2014","21:01:38",6.225,7755661
"29/09/2014","21:01:43",6.224,7755661
"29/09/2014","21:01:48",6.223,7755661
"29/09/2014","21:02:38",6.221,7755662
"29/09/2014","21:02:43",6.221,7755662
"29/09/2014","21:02:48",6.221,7755662
"29/09/2014","21:02:53",6.222,7755662
"29/09/2014","21:02:58",6.221,7755662
"29/09/2014","21:03:49",6.218,7755663
"29/09/2014","21:03:54",6.218,7755663
"29/09/2014","21:03:59",6.218,7755663
"29/09/2014","21:04:04",6.217,7755664
"29/09/2014","21:04:09",6.216,7755664
"29/09/2014","21:04:59",6.216,7755664
"29/09/2014","21:05:04",6.216,7755665
"29/09/2014","21:05:09",6.216,7755665
"29/09/2014","21:05:14",6.215,7755665
"29/09/2014","21:05:19",6.214,7755665
"29/09/2014","21:06:10",6.212,7755666
"29/09/2014","21:06:15",6.212,7755666
"29/09/2014","21:06:20",6.21,7755666
"29/09/2014","21:06:25",6.21,7755666
"29/09/2014","21:06:30",6.21,7755666
"29/09/2014","21:07:20",6.209,7755667
"29/09/2014","21:07:25",6.209,7755667
"29/09/2014","21:07:30",6.209,7755667
"29/09/2014","21:07:35",6.209,7755667
"29/09/2014","21:07:40",6.209,7755667
"29/09/2014","21:08:30",6.202,7755668
"29/09/2014","21:08:35",6.201,7755668
"29/09/2014","21:08:40",6.201,7755668
"29/09/2014","21:08:45",6.2,7755668
"29/09/2014","21:08:50",6.201,7755668
"29/09/2014","21:09:41",6.195,7755669
"29/09/2014","21:09:46",6.194,7755669
"29/09/2014","21:09:51",6.194,7755669
"29/09/2014","21:09:56",6.194,7755669
"29/09/2014","21:10:01",6.194,7755670
"29/09/2014","21:10:06",6.194,7755670
"29/09/2014","21:10:56",6.192,7755670
"29/09/2014","21:11:01",6.192,7755671
"29/09/2014","21:11:06",6.192,7755671
"29/09/2014","21:11:11",6.192,7755671
"29/09/2014","21:11:16",6.19,7755671
"29/09/2014","21:12:06",6.189,7755672
"29/09/2014","21:12:11",6.19,7755672
"29/09/2014","21:12:16",6.191,7755672
"29/09/2014","21:12:21",6.191,7755672
"29/09/2014","21:12:27",6.191,7755672
"29/09/2014","21:13:17",6.19,7755673
"29/09/2014","21:13:22",6.189,7755673
"29/09/2014","21:13:27",6.187,7755673
"29/09/2014","21:13:32",6.186,7755673
"29/09/2014","21:13:37",6.187,7755673
"29/09/2014","21:14:27",6.187,7755674
"29/09/2014","21:14:32",6.188,7755674
"29/09/2014","21:14:37",6.188,7755674
"29/09/2014","21:14:42",6.187,7755674
"29/09/2014","21:14:47",6.188,7755674
"29/09/2014","21:15:37",6.189,7755675
"29/09/2014","21:15:43",6.193,7755675
"29/09/2014","21:15:48",6.192,7755675
"29/09/2014","21:15:53",6.189,7755675
"29/09/2014","21:15:58",6.187,7755675
"29/09/2014","21:16:48",6.186,7755676
"29/09/2014","21:16:53",6.185,7755676
"29/09/2014","21:16:58",6.183,7755676
"29/09/2014","21:17:03",6.184,7755677
"29/09/2014","21:17:08",6.184,7755677
"29/09/2014","21:17:58",6.183,7755677
"29/09/2014","21:18:03",6.186,7755678
"29/09/2014","21:18:08",6.186,7755678
"29/09/2014","21:18:13",6.186,7755678
"29/09/2014","21:18:18",6.187,7755678
"29/09/2014","21:18:23",6.187,7755678
"29/09/2014","21:19:14",6.193,7755679
"29/09/2014","21:19:19",6.193,7755679
"29/09/2014","21:19:24",6.193,7755679
"29/09/2014","21:19:29",6.193,7755679
"29/09/2014","21:19:34",6.193,7755679
"29/09/2014","21:20:24",6.196,7755680
"29/09/2014","21:20:29",6.196,7755680
"29/09/2014","21:20:34",6.195,7755680
"29/09/2014","21:20:39",6.196,7755680
"29/09/2014","21:20:44",6.196,7755680
"29/09/2014","21:21:34",6.199,7755681
"29/09/2014","21:21:39",6.2,7755681
"29/09/2014","21:21:44",6.2,7755681
"29/09/2014","21:21:49",6.199,7755681
"29/09/2014","21:21:54",6.2,7755681
"29/09/2014","21:22:45",6.202,7755682
"29/09/2014","21:22:50",6.201,7755682
"29/09/2014","21:22:55",6.202,7755682
"29/09/2014","21:23:00",6.203,7755683
"29/09/2014","21:23:05",6.203,7755683
"29/09/2014","21:23:55",6.203,7755683
"29/09/2014","21:24:00",6.203,7755684
"29/09/2014","21:24:05",6.203,7755684
"29/09/2014","21:24:10",6.203,7755684
"29/09/2014","21:24:15",6.203,7755684
"29/09/2014","21:24:20",6.203,7755684
"29/09/2014","21:25:10",6.201,7755685
"29/09/2014","21:25:15",6.2,7755685
"29/09/2014","21:25:20",6.199,7755685
"29/09/2014","21:25:25",6.199,7755685
"29/09/2014","21:25:30",6.199,7755685
"29/09/2014","21:26:21",6.197,7755686
"29/09/2014","21:26:26",6.197,7755686
"29/09/2014","21:26:31",6.196,7755686
"29/09/2014","21:26:36",6.194,7755686
"29/09/2014","21:26:41",6.195,7755686
"29/09/2014","21:27:31",6.189,7755687
"29/09/2014","21:27:36",6.187,7755687
"29/09/2014","21:27:41",6.186,7755687
"29/09/2014","21:27:46",6.185,7755687
"29/09/2014","21:27:51",6.186,7755687
"29/09/2014","21:28:41",6.182,7755688
"29/09/2014","21:28:46",6.181,7755688
"29/09/2014","21:28:52",6.181,7755688
"29/09/2014","21:28:57",6.181,7755688
"29/09/2014","21:29:02",6.18,7755689
"29/09/2014","21:29:52",6.172,7755689
"29/09/2014","21:29:57",6.173,7755689
"29/09/2014","21:30:02",6.173,7755690
"29/09/2014","21:30:07",6.171,7755690
"29/09/2014","21:30:12",6.171,7755690
"29/09/2014","21:31:02",6.166,7755691
"29/09/2014","21:31:07",6.164,7755691
"29/09/2014","21:31:12",6.163,7755691
"29/09/2014","21:31:17",6.163,7755691
"29/09/2014","21:31:22",6.162,7755691
"29/09/2014","21:31:27",6.161,7755691
"29/09/2014","21:32:18",6.156,7755692
"29/09/2014","21:32:23",6.155,7755692
"29/09/2014","21:32:28",6.156,7755692
"29/09/2014","21:32:33",6.154,7755692
"29/09/2014","21:32:38",6.155,7755692
"29/09/2014","21:33:28",6.156,7755693
"29/09/2014","21:33:33",6.157,7755693
"29/09/2014","21:33:38",6.158,7755693
"29/09/2014","21:33:43",6.157,7755693
"29/09/2014","21:33:48",6.155,7755693
"29/09/2014","21:34:38",6.163,7755694
"29/09/2014","21:34:43",6.163,7755694
"29/09/2014","21:34:48",6.164,7755694
"29/09/2014","21:34:53",6.165,7755694
"29/09/2014","21:34:58",6.166,7755694
"29/09/2014","21:35:49",6.173,7755695
"29/09/2014","21:35:54",6.175,7755695
"29/09/2014","21:35:59",6.175,7755695
"29/09/2014","21:36:04",6.175,7755696
"29/09/2014","21:36:09",6.175,7755696
"29/09/2014","21:36:59",6.179,7755696
"29/09/2014","21:37:04",6.18,7755697
"29/09/2014","21:37:09",6.18,7755697
"29/09/2014","21:37:14",6.178,7755697
"29/09/2014","21:37:19",6.179,7755697
"29/09/2014","21:38:09",6.184,7755698
"29/09/2014","21:38:14",6.185,7755698
"29/09/2014","21:38:19",6.185,7755698
"29/09/2014","21:38:24",6.184,7755698
"29/09/2014","21:38:30",6.184,7755698
"29/09/2014","21:39:20",6.199,7755699
"29/09/2014","21:39:25",6.198,7755699
"29/09/2014","21:39:30",6.198,7755699
"29/09/2014","21:39:35",6.199,7755699
"29/09/2014","21:39:40",6.201,7755699
"29/09/2014","21:39:45",6.203,7755699
"29/09/2014","21:40:35",6.201,7755700
"29/09/2014","21:40:40",6.202,7755700
"29/09/2014","21:40:45",6.203,7755700
"29/09/2014","21:40:50",6.207,7755700
"29/09/2014","21:40:55",6.207,7755700
"29/09/2014","21:41:46",6.212,7755701
"29/09/2014","21:41:51",6.215,7755701
"29/09/2014","21:41:56",6.218,7755701
"29/09/2014","21:42:01",6.22,7755702
"29/09/2014","21:42:06",6.219,7755702
"29/09/2014","21:42:56",6.234,7755702
"29/09/2014","21:43:01",6.235,7755703
"29/09/2014","21:43:06",6.237,7755703
"29/09/2014","21:43:11",6.238,7755703
"29/09/2014","21:43:16",6.241,7755703
"29/09/2014","21:44:06",6.259,7755704
"29/09/2014","21:44:11",6.259,7755704
"29/09/2014","21:44:16",6.259,7755704
"29/09/2014","21:44:21",6.261,7755704
"29/09/2014","21:44:26",6.263,7755704
"29/09/2014","21:45:17",6.273,7755705
"29/09/2014","21:45:22",6.27,7755705
"29/09/2014","21:45:27",6.275,7755705
"29/09/2014","21:45:32",6.28,7755705
"29/09/2014","21:45:37",6.279,7755705
"29/09/2014","21:46:27",6.287,7755706
"29/09/2014","21:46:32",6.298,7755706
"29/09/2014","21:46:37",6.311,7755706
"29/09/2014","21:46:42",6.32,7755706
"29/09/2014","21:46:47",6.327,7755706
"29/09/2014","21:46:52",6.332,7755706
"29/09/2014","21:47:42",6.327,7755707
"29/09/2014","21:47:47",6.329,7755707
"29/09/2014","21:47:52",6.333,7755707
"29/09/2014","21:47:57",6.339,7755707
"29/09/2014","21:48:02",6.342,7755708
"29/09/2014","21:48:53",6.362,7755708
"29/09/2014","21:48:58",6.359,7755708
"29/09/2014","21:49:03",6.356,7755709
"29/09/2014","21:49:08",6.359,7755709
"29/09/2014","21:49:13",6.365,7755709
"29/09/2014","21:50:03",6.381,7755710
"29/09/2014","21:50:08",6.384,7755710
"29/09/2014","21:50:13",6.386,7755710
"29/09/2014","21:50:18",6.389,7755710
"29/09/2014","21:50:23",6.39,7755710
"29/09/2014","21:51:13",6.415,7755711
"29/09/2014","21:51:18",6.417,7755711
"29/09/2014","21:51:24",6.419,7755711
"29/09/2014","21:51:29",6.422,7755711
"29/09/2014","21:51:34",6.423,7755711
"29/09/2014","21:52:24",6.44,7755712
"29/09/2014","21:52:29",6.444,7755712
"29/09/2014","21:52:34",6.447,7755712
"29/09/2014","21:52:39",6.449,7755712
"29/09/2014","21:52:44",6.449,7755712
"29/09/2014","21:53:34",6.464,7755713
"29/09/2014","21:53:39",6.466,7755713
"29/09/2014","21:53:44",6.464,7755713
"29/09/2014","21:53:49",6.462,7755713
"29/09/2014","21:53:54",6.459,7755713
"29/09/2014","21:54:45",6.454,7755714
"29/09/2014","21:54:50",6.455,7755714
"29/09/2014","21:54:55",6.46,7755714
"29/09/2014","21:55:00",6.466,7755715
"29/09/2014","21:55:05",6.47,7755715
"29/09/2014","21:55:10",6.47,7755715
"29/09/2014","21:56:00",6.479,7755716
"29/09/2014","21:56:05",6.478,7755716
"29/09/2014","21:56:10",6.48,7755716
"29/09/2014","21:56:15",6.481,7755716
"29/09/2014","21:56:20",6.481,7755716
"29/09/2014","21:57:10",6.489,7755717
"29/09/2014","21:57:15",6.491,7755717
"29/09/2014","21:57:20",6.491,7755717
"29/09/2014","21:57:25",6.494,7755717
"29/09/2014","21:57:30",6.493,7755717
"29/09/2014","21:58:21",6.491,7755718
"29/09/2014","21:58:26",6.491,7755718
"29/09/2014","21:58:31",6.491,7755718
"29/09/2014","21:58:36",6.491,7755718
"29/09/2014","21:58:41",6.49,7755718
"29/09/2014","21:59:31",6.491,7755719
"29/09/2014","21:59:36",6.49,7755719
"29/09/2014","21:59:41",6.49,7755719
"29/09/2014","21:59:46",6.489,7755719
"29/09/2014","21:59:51",6.491,7755719
"29/09/2014","22:00:41",6.499,7755720
"29/09/2014","22:00:46",6.497,7755720
"29/09/2014","22:00:51",6.496,7755720
"29/09/2014","22:00:56",6.497,7755720
"29/09/2014","22:01:02",6.495,7755721
"29/09/2014","22:01:52",6.492,7755721
"29/09/2014","22:01:57",6.494,7755721
"29/09/2014","22:02:02",6.495,7755722
"29/09/2014","22:02:07",6.495,7755722
"29/09/2014","22:02:12",6.496,7755722
"29/09/2014","22:03:02",6.506,7755723
"29/09/2014","22:03:07",6.506,7755723
"29/09/2014","22:03:12",6.507,7755723
"29/09/2014","22:03:17",6.505,7755723
"29/09/2014","22:03:22",6.504,7755723
"29/09/2014","22:03:27",6.503,7755723
"29/09/2014","22:04:18",6.504,7755724
"29/09/2014","22:04:23",6.502,7755724
"29/09/2014","22:04:28",6.504,7755724
"29/09/2014","22:04:33",6.505,7755724
"29/09/2014","22:04:38",6.504,7755724
"29/09/2014","22:05:28",6.507,7755725
"29/09/2014","22:05:33",6.509,7755725
"29/09/2014","22:05:38",6.508,7755725
"29/09/2014","22:05:43",6.508,7755725
"29/09/2014","22:05:48",6.508,7755725
"29/09/2014","22:06:38",6.509,7755726
"29/09/2014","22:06:43",6.51,7755726
"29/09/2014","22:06:48",6.508,7755726
"29/09/2014","22:06:53",6.509,7755726
"29/09/2014","22:06:58",6.511,7755726
"29/09/2014","22:07:49",6.515,7755727
"29/09/2014","22:07:54",6.516,7755727
"29/09/2014","22:07:59",6.515,7755727
"29/09/2014","22:08:04",6.515,7755728
"29/09/2014","22:08:09",6.516,7755728
"29/09/2014","22:08:14",6.516,7755728
"29/09/2014","22:09:04",6.519,7755729
"29/09/2014","22:09:09",6.52,7755729
"29/09/2014","22:09:14",6.518,7755729
"29/09/2014","22:09:19",6.518,7755729
"29/09/2014","22:09:24",6.519,7755729
"29/09/2014","22:10:14",6.526,7755730
"29/09/2014","22:10:19",6.527,7755730
"29/09/2014","22:10:24",6.527,7755730
"29/09/2014","22:10:29",6.527,7755730
"29/09/2014","22:10:34",6.527,7755730
"29/09/2014","22:11:25",6.519,7755731
"29/09/2014","22:11:30",6.518,7755731
"29/09/2014","22:11:35",6.521,7755731
"29/09/2014","22:11:40",6.523,7755731
"29/09/2014","22:11:45",6.526,7755731
"29/09/2014","22:12:35",6.512,7755732
"29/09/2014","22:12:40",6.514,7755732
"29/09/2014","22:12:45",6.522,7755732
"29/09/2014","22:12:50",6.527,7755732
"29/09/2014","22:12:55",6.531,7755732
"29/09/2014","22:13:45",6.511,7755733
"29/09/2014","22:13:50",6.513,7755733
"29/09/2014","22:13:56",6.518,7755733
"29/09/2014","22:14:01",6.52,7755734
"29/09/2014","22:14:06",6.518,7755734
"29/09/2014","22:14:56",6.541,7755734
"29/09/2014","22:15:01",6.547,7755735
"29/09/2014","22:15:06",6.546,7755735
"29/09/2014","22:15:11",6.545,7755735
"29/09/2014","22:15:16",6.544,7755735
"29/09/2014","22:16:06",6.534,7755736
"29/09/2014","22:16:11",6.548,7755736
"29/09/2014","22:16:16",6.566,7755736
"29/09/2014","22:16:21",6.575,7755736
"29/09/2014","22:16:26",6.581,7755736
"29/09/2014","22:16:31",6.583,7755736
"29/09/2014","22:17:22",6.58,7755737
"29/09/2014","22:17:27",6.581,7755737
"29/09/2014","22:17:32",6.579,7755737
"29/09/2014","22:17:37",6.579,7755737
"29/09/2014","22:17:42",6.579,7755737
"29/09/2014","22:18:32",6.564,7755738
"29/09/2014","22:18:37",6.562,7755738
"29/09/2014","22:18:42",6.561,7755738
"29/09/2014","22:18:47",6.561,7755738
"29/09/2014","22:18:52",6.559,7755738
"29/09/2014","22:19:42",6.532,7755739
"29/09/2014","22:19:47",6.53,7755739
"29/09/2014","22:19:52",6.529,7755739
"29/09/2014","22:19:57",6.528,7755739
"29/09/2014","22:20:02",6.524,7755740
"29/09/2014","22:20:53",6.503,7755740
"29/09/2014","22:20:58",6.5,7755740
"29/09/2014","22:21:03",6.499,7755741
"29/09/2014","22:21:08",6.496,7755741
"29/09/2014","22:21:13",6.496,7755741
"29/09/2014","22:22:03",6.482,7755742
"29/09/2014","22:22:08",6.484,7755742
"29/09/2014","22:22:13",6.484,7755742
"29/09/2014","22:22:18",6.482,7755742
"29/09/2014","22:22:23",6.477,7755742
"29/09/2014","22:22:28",6.473,7755742
"29/09/2014","22:23:18",6.469,7755743
"29/09/2014","22:23:23",6.469,7755743
"29/09/2014","22:23:29",6.47,7755743
"29/09/2014","22:23:34",6.47,7755743
"29/09/2014","22:23:39",6.472,7755743
"29/09/2014","22:24:29",6.454,7755744
"29/09/2014","22:24:34",6.454,7755744
"29/09/2014","22:24:39",6.452,7755744
"29/09/2014","22:24:44",6.451,7755744
"29/09/2014","22:24:49",6.449,7755744
"29/09/2014","22:25:39",6.431,7755745
"29/09/2014","22:25:44",6.431,7755745
"29/09/2014","22:25:49",6.428,7755745
"29/09/2014","22:25:54",6.428,7755745
"29/09/2014","22:25:59",6.425,7755745
"29/09/2014","22:26:50",6.405,7755746
"29/09/2014","22:26:55",6.4,7755746
"29/09/2014","22:27:00",6.401,7755747
"29/09/2014","22:27:05",6.401,7755747
"29/09/2014","22:27:10",6.399,7755747
"29/09/2014","22:28:00",6.385,7755748
"29/09/2014","22:28:05",6.383,7755748
"29/09/2014","22:28:10",6.382,7755748
"29/09/2014","22:28:15",6.384,7755748
"29/09/2014","22:28:20",6.384,7755748
"29/09/2014","22:29:10",6.367,7755749
"29/09/2014","22:29:15",6.367,7755749
"29/09/2014","22:29:20",6.364,7755749
"29/09/2014","22:29:25",6.363,7755749
"29/09/2014","22:29:30",6.363,7755749
"29/09/2014","22:29:36",6.363,7755749
"29/09/2014","22:30:26",6.361,7755750
"29/09/2014","22:30:31",6.361,7755750
"29/09/2014","22:30:36",6.359,7755750
"29/09/2014","22:30:41",6.359,7755750
"29/09/2014","22:30:46",6.357,7755750
"29/09/2014","22:31:36",6.355,7755751
"29/09/2014","22:31:41",6.353,7755751
"29/09/2014","22:31:46",6.351,7755751
"29/09/2014","22:31:51",6.35,7755751
"29/09/2014","22:31:56",6.35,7755751
"29/09/2014","22:32:47",6.347,7755752
"29/09/2014","22:32:52",6.345,7755752
"29/09/2014","22:32:57",6.344,7755752
"29/09/2014","22:33:02",6.343,7755753
"29/09/2014","22:33:07",6.343,7755753
"29/09/2014","22:33:57",6.338,7755753
"29/09/2014","22:34:02",6.338,7755754
"29/09/2014","22:34:07",6.334,7755754
"29/09/2014","22:34:12",6.333,7755754
"29/09/2014","22:34:17",6.333,7755754
"29/09/2014","22:35:07",6.327,7755755
"29/09/2014","22:35:12",6.327,7755755
"29/09/2014","22:35:17",6.326,7755755
"29/09/2014","22:35:22",6.325,7755755
"29/09/2014","22:35:27",6.324,7755755
"29/09/2014","22:36:18",6.318,7755756
"29/09/2014","22:36:23",6.318,7755756
"29/09/2014","22:36:28",6.318,7755756
"29/09/2014","22:36:33",6.318,7755756
"29/09/2014","22:36:38",6.316,7755756
"29/09/2014","22:37:28",6.313,7755757
"29/09/2014","22:37:33",6.31,7755757
"29/09/2014","22:37:38",6.31,7755757
"29/09/2014","22:37:43",6.311,7755757
"29/09/2014","22:37:48",6.311,7755757
"29/09/2014","22:37:53",6.31,7755757
"29/09/2014","22:38:44",6.303,7755758
"29/09/2014","22:38:49",6.301,7755758
"29/09/2014","22:38:54",6.3,7755758
"29/09/2014","22:38:59",6.3,7755758
"29/09/2014","22:39:04",6.299,7755759
"29/09/2014","22:39:54",6.294,7755759
"29/09/2014","22:39:59",6.293,7755759
"29/09/2014","22:40:04",6.292,7755760
"29/09/2014","22:40:09",6.291,7755760
"29/09/2014","22:40:14",6.289,7755760
"29/09/2014","22:41:04",6.281,7755761
"29/09/2014","22:41:09",6.28,7755761
"29/09/2014","22:41:14",6.279,7755761
"29/09/2014","22:41:19",6.279,7755761
"29/09/2014","22:41:24",6.279,7755761
"29/09/2014","22:42:15",6.274,7755762
"29/09/2014","22:42:20",6.274,7755762
"29/09/2014","22:42:25",6.274,7755762
"29/09/2014","22:42:30",6.273,7755762
"29/09/2014","22:42:35",6.273,7755762
"29/09/2014","22:43:25",6.268,7755763
"29/09/2014","22:43:30",6.266,7755763
"29/09/2014","22:43:35",6.264,7755763
"29/09/2014","22:43:40",6.262,7755763
"29/09/2014","22:43:45",6.262,7755763
"29/09/2014","22:44:35",6.26,7755764
"29/09/2014","22:44:40",6.26,7755764
"29/09/2014","22:44:46",6.26,7755764
"29/09/2014","22:44:51",6.259,7755764
"29/09/2014","22:44:56",6.258,7755764
"29/09/2014","22:45:01",6.257,7755765
"29/09/2014","22:45:51",6.252,7755765
"29/09/2014","22:45:56",6.251,7755765
"29/09/2014","22:46:01",6.25,7755766
"29/09/2014","22:46:06",6.249,7755766
"29/09/2014","22:46:11",6.25,7755766
"29/09/2014","22:47:01",6.247,7755767
"29/09/2014","22:47:06",6.248,7755767
"29/09/2014","22:47:11",6.249,7755767
"29/09/2014","22:47:16",6.249,7755767
"29/09/2014","22:47:21",6.248,7755767
"29/09/2014","22:48:12",6.243,7755768
"29/09/2014","22:48:17",6.243,7755768
"29/09/2014","22:48:22",6.244,7755768
"29/09/2014","22:48:27",6.245,7755768
"29/09/2014","22:48:32",6.246,7755768
"29/09/2014","22:49:22",6.246,7755769
"29/09/2014","22:49:27",6.246,7755769
"29/09/2014","22:49:32",6.246,7755769
"29/09/2014","22:49:37",6.245,7755769
"29/09/2014","22:49:42",6.244,7755769
"29/09/2014","22:50:32",6.246,7755770
"29/09/2014","22:50:38",6.246,7755770
"29/09/2014","22:50:43",6.247,7755770
"29/09/2014","22:50:48",6.248,7755770
"29/09/2014","22:50:53",6.247,7755770
"29/09/2014","22:51:43",6.246,7755771
"29/09/2014","22:51:48",6.248,7755771
"29/09/2014","22:51:53",6.249,7755771
"29/09/2014","22:51:58",6.248,7755771
"29/09/2014","22:52:03",6.248,7755772
"29/09/2014","22:52:08",6.248,7755772
"29/09/2014","22:52:58",6.249,7755772
"29/09/2014","22:53:03",6.249,7755773
"29/09/2014","22:53:08",6.248,7755773
"29/09/2014","22:53:13",6.248,7755773
"29/09/2014","22:53:18",6.247,7755773
"29/09/2014","22:54:09",6.248,7755774
"29/09/2014","22:54:14",6.247,7755774
"29/09/2014","22:54:19",6.247,7755774
"29/09/2014","22:54:24",6.248,7755774
"29/09/2014","22:54:29",6.248,7755774
"29/09/2014","22:55:19",6.243,7755775
"29/09/2014","22:55:24",6.243,7755775
"29/09/2014","22:55:29",6.241,7755775
"29/09/2014","22:55:34",6.241,7755775
"29/09/2014","22:55:39",6.242,7755775
"29/09/2014","22:56:29",6.239,7755776
"29/09/2014","22:56:34",6.239,7755776
"29/09/2014","22:56:39",6.238,7755776
"29/09/2014","22:56:44",6.237,7755776
"29/09/2014","22:56:49",6.237,7755776
"29/09/2014","22:57:40",6.234,7755777
"29/09/2014","22:57:45",6.235,7755777
"29/09/2014","22:57:50",6.236,7755777
"29/09/2014","22:57:55",6.236,7755777
"29/09/2014","22:58:00",6.236,7755778
"29/09/2014","22:58:50",6.236,7755778
"29/09/2014","22:58:55",6.236,7755778
"29/09/2014","22:59:00",6.236,7755779
"29/09/2014","22:59:05",6.235,7755779
"29/09/2014","22:59:10",6.234,7755779
"29/09/2014","22:59:15",6.235,7755779
"29/09/2014","23:00:05",6.233,7755780
"29/09/2014","23:00:10",6.233,7755780
"29/09/2014","23:00:15",6.233,7755780
"29/09/2014","23:00:21",6.233,7755780
"29/09/2014","23:00:26",6.232,7755780
"29/09/2014","23:01:16",6.231,7755781
"29/09/2014","23:01:21",6.231,7755781
"29/09/2014","23:01:26",6.231,7755781
"29/09/2014","23:01:31",6.229,7755781
"29/09/2014","23:01:36",6.23,7755781
"29/09/2014","23:02:26",6.228,7755782
"29/09/2014","23:02:31",6.229,7755782
"29/09/2014","23:02:36",6.228,7755782
"29/09/2014","23:02:41",6.227,7755782
"29/09/2014","23:02:46",6.227,7755782
"29/09/2014","23:03:36",6.223,7755783
"29/09/2014","23:03:42",6.223,7755783
"29/09/2014","23:03:47",6.223,7755783
"29/09/2014","23:03:52",6.222,7755783
"29/09/2014","23:03:57",6.222,7755783
"29/09/2014","23:04:47",6.22,7755784
"29/09/2014","23:04:52",6.22,7755784
"29/09/2014","23:04:57",6.222,7755784
"29/09/2014","23:05:02",6.22,7755785
"29/09/2014","23:05:07",6.221,7755785
"29/09/2014","23:05:12",6.22,7755785
"29/09/2014","23:06:02",6.218,7755786
"29/09/2014","23:06:07",6.217,7755786
"29/09/2014","23:06:12",6.217,7755786
"29/09/2014","23:06:17",6.216,7755786
"29/09/2014","23:06:22",6.214,7755786
"29/09/2014","23:07:13",6.213,7755787
"29/09/2014","23:07:18",6.213,7755787
"29/09/2014","23:07:23",6.213,7755787
"29/09/2014","23:07:28",6.213,7755787
"29/09/2014","23:07:33",6.212,7755787
"29/09/2014","23:08:23",6.211,7755788
"29/09/2014","23:08:28",6.211,7755788
"29/09/2014","23:08:33",6.21,7755788
"29/09/2014","23:08:38",6.21,7755788
"29/09/2014","23:08:43",6.211,7755788
"29/09/2014","23:09:33",6.21,7755789
"29/09/2014","23:09:38",6.209,7755789
"29/09/2014","23:09:43",6.209,7755789
"29/09/2014","23:09:48",6.21,7755789
"29/09/2014","23:09:53",6.208,7755789
"29/09/2014","23:10:44",6.204,7755790
"29/09/2014","23:10:49",6.203,7755790
"29/09/2014","23:10:54",6.201,7755790
"29/09/2014","23:10:59",6.201,7755790
"29/09/2014","23:11:04",6.201,7755791
"29/09/2014","23:11:54",6.2,7755791
"29/09/2014","23:11:59",6.201,7755791
"29/09/2014","23:12:04",6.201,7755792
"29/09/2014","23:12:09",6.2,7755792
"29/09/2014","23:12:14",6.199,7755792
"29/09/2014","23:12:19",6.2,7755792
"29/09/2014","23:13:09",6.196,7755793
"29/09/2014","23:13:14",6.197,7755793
"29/09/2014","23:13:19",6.198,7755793
"29/09/2014","23:13:24",6.198,7755793
"29/09/2014","23:13:29",6.198,7755793
"29/09/2014","23:14:20",6.195,7755794
"29/09/2014","23:14:25",6.195,7755794
"29/09/2014","23:14:30",6.196,7755794
"29/09/2014","23:14:35",6.196,7755794
"29/09/2014","23:14:40",6.196,7755794
"29/09/2014","23:15:30",6.197,7755795
"29/09/2014","23:15:35",6.198,7755795
"29/09/2014","23:15:40",6.198,7755795
"29/09/2014","23:15:45",6.198,7755795
"29/09/2014","23:15:50",6.196,7755795
"29/09/2014","23:16:40",6.197,7755796
"29/09/2014","23:16:45",6.198,7755796
"29/09/2014","23:16:50",6.199,7755796
"29/09/2014","23:16:56",6.201,7755796
"29/09/2014","23:17:01",6.203,7755797
"29/09/2014","23:17:51",6.207,7755797
"29/09/2014","23:17:56",6.204,7755797
"29/09/2014","23:18:01",6.204,7755798
"29/09/2014","23:18:06",6.204,7755798
"29/09/2014","23:18:11",6.203,7755798
"29/09/2014","23:19:01",6.208,7755799
"29/09/2014","23:19:06",6.209,7755799
"29/09/2014","23:19:11",6.211,7755799
"29/09/2014","23:19:16",6.212,7755799
"29/09/2014","23:19:21",6.213,7755799
"29/09/2014","23:19:26",6.212,7755799
"29/09/2014","23:20:17",6.213,7755800
"29/09/2014","23:20:22",6.212,7755800
"29/09/2014","23:20:27",6.213,7755800
"29/09/2014","23:20:32",6.214,7755800
"29/09/2014","23:20:37",6.215,7755800
"29/09/2014","23:21:27",6.212,7755801
"29/09/2014","23:21:32",6.211,7755801
"29/09/2014","23:21:37",6.211,7755801
"29/09/2014","23:21:42",6.209,7755801
"29/09/2014","23:21:47",6.21,7755801
"29/09/2014","23:22:37",6.21,7755802
"29/09/2014","23:22:42",6.208,7755802
"29/09/2014","23:22:47",6.209,7755802
"29/09/2014","23:22:52",6.208,7755802
"29/09/2014","23:22:57",6.209,7755802
"29/09/2014","23:23:48",6.21,7755803
"29/09/2014","23:23:53",6.209,7755803
